environment,disturbance_mode,arm,upper_constraint_mode,upper_dual_lr,lower_dual_lr,lower_action_router_mode,lower_action_router_alpha,lower_action_router_strength,lower_action_router_training_schedule,lower_action_router_warmup_fraction,lower_action_router_ramp_fraction,upper_hf_penalty_coef,upper_actor_anchor_coef,lower_actor_anchor_coef,upper_actor_anchor_kl_mean,lower_actor_anchor_kl_mean,replicate_count,baseline_return_mean,candidate_return_mean,return_difference_mean,return_difference_one_sided_lower,return_difference_one_sided_upper,reward_noninferiority_margin,reward_noninferiority_pass,drift_materiality_floor,responsibility_drift_baseline_mean,responsibility_drift_candidate_mean,responsibility_drift_difference_mean,responsibility_drift_difference_one_sided_upper,responsibility_drift_candidate_one_sided_upper,responsibility_drift_required_reduction,responsibility_drift_baseline_material,responsibility_drift_gate_type,responsibility_drift_pass,responsibility_drift_normalized_slack,raw_lower_drift_baseline_mean,raw_lower_drift_candidate_mean,raw_lower_drift_difference_mean,raw_lower_drift_difference_one_sided_upper,raw_lower_drift_candidate_one_sided_upper,raw_lower_drift_required_reduction,raw_lower_drift_baseline_material,raw_lower_drift_gate_type,raw_lower_drift_pass,raw_lower_drift_normalized_slack,latent_lower_drift_mean,upper_hf_rms,upper_hf_rms_one_sided_upper,upper_hf_budget_pass,effective_lower_action_rms_mean,effective_lower_activity_margin_one_sided_lower,effective_lower_activity_pass,router_clip_rate_mean,router_clip_rate_one_sided_upper,router_clip_pass,reconstruction_rms_max,reconstruction_integrity_pass,minimum_normalized_safety_slack,condition_gate_pass
Hopper-v5,low_frequency,router_s010_ua005_la010,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.0,0.25,0.0,0.05,0.1,0.1848918888761511,0.031228927198901517,16,292.25094296205225,263.80367649322125,-28.447266468831053,-45.65311712684606,-12.60353961796087,5.845018859241045,False,2.5e-05,0.04095794835879366,0.0350576929329794,-0.005900255425814266,-0.002658716361739838,nan,0.0,True,relative_noninferiority,True,106.34865446959351,0.06749048065735787,0.05836997511489403,-0.00912050554246385,-0.0045794546993001665,nan,0.006749048065735787,True,strict_relative_improvement,False,-0.32146657503454745,0.06467368624972751,0.11647996723967884,0.12777788007736374,False,0.2729583656646215,0.1812389297910572,True,0.0,0.0,True,1.5777928351289115e-08,True,-6.810602194151682,False
Hopper-v5,high_frequency,router_s010_ua005_la010,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.0,0.25,0.0,0.05,0.1,0.1848918888761511,0.031228927198901517,16,303.8334560013643,259.26038747645237,-44.57306852491198,-73.71129375273784,-17.99488641496245,6.076669120027287,False,2.5e-05,0.03975318576091549,0.03330225770260868,-0.006450928058306809,-0.0031877100048068262,nan,0.0,True,relative_noninferiority,True,127.50840019227304,0.06527892048452837,0.0560531758873786,-0.009225744597149763,-0.004390780825020101,nan,0.006527892048452837,True,strict_relative_improvement,False,-0.3273815203392109,0.062106836062522854,0.1148697963898214,0.126696101527837,False,0.27129733714112014,0.17856797168587585,True,0.0,0.0,True,1.527387951572709e-08,True,-11.130213493080046,False
Hopper-v5,mixed,router_s010_ua005_la010,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.0,0.25,0.0,0.05,0.1,0.1848918888761511,0.031228927198901517,16,288.3562279281911,263.972779014424,-24.38344891376711,-41.17405465767437,-8.742545113443532,5.767124558563823,False,2.5e-05,0.040918038867280515,0.034982990561275795,-0.005935048306004714,-0.00276906001948414,nan,0.0,True,relative_noninferiority,True,110.76240077936559,0.06746502999556966,0.0581464886342999,-0.009318541361269755,-0.004964596936456059,nan,0.006746502999556966,True,strict_relative_improvement,False,-0.2641229186762271,0.06443130797576674,0.11731538394036964,0.12862350785856108,False,0.2744365225974189,0.18205365375453764,True,0.0,0.0,True,1.5705909892281142e-08,True,-6.139442583485291,False
Hopper-v5,ood_chirp,router_s010_ua005_la010,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.0,0.25,0.0,0.05,0.1,0.1848918888761511,0.031228927198901517,16,287.25009004031506,259.06327705066633,-28.186812989648715,-46.848884745059635,-10.78600281336284,5.7450018008063015,False,2.5e-05,0.0406840248174831,0.03461537510726023,-0.006068649710222871,-0.0028744944380699393,nan,0.0,True,relative_noninferiority,True,114.97977752279756,0.06869592652078702,0.05839809357770473,-0.010297832943082284,-0.005280394412969775,nan,0.006869592652078702,True,strict_relative_improvement,False,-0.23133806028921441,0.06472387464403805,0.11269585483833221,0.12377360146256172,False,0.2728133997589009,0.1811969404385769,True,0.0,0.0,True,1.5793258475732393e-08,True,-7.154720637073512,False
Walker2d-v5,standard,router_s010_ua005_la010,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.0,0.25,0.0,0.05,0.1,0.7624848188973945,0.04340555085932822,16,327.58031878078543,329.22680637706,1.6464875962745644,0.6782758628053361,2.6364823326352096,6.551606375615709,True,2.5e-05,0.006802176943950431,0.0057680151811461,-0.0010341617628043301,-0.00038351295372703953,nan,0.0,True,relative_noninferiority,True,15.34051814908158,0.025478690083727162,0.021355210994701515,-0.00412347908902565,-0.0029012260776052137,nan,0.0025478690083727165,True,strict_relative_improvement,True,0.13868729831530105,0.02529844498986345,0.02418258383396586,0.026548734210808986,True,0.13794242069650872,0.08776195810371466,True,0.0,0.0,True,1.8036276891231076e-08,True,0.13868729831530105,True
Walker2d-v5,low_frequency,router_s010_ua005_la010,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.0,0.25,0.0,0.05,0.1,0.7624848188973945,0.04340555085932822,16,313.6586285461482,316.7292036507982,3.070575104650029,-0.07483076548115244,6.570487873784329,6.273172570922964,True,2.5e-05,0.006909265798971264,0.0058758465548516105,-0.0010334192441196534,-0.00035233702572105076,nan,0.0,True,relative_noninferiority,True,14.09348102884203,0.025762428108005733,0.02145233212185898,-0.004310095986146754,-0.003036663992176181,nan,0.0025762428108005737,True,strict_relative_improvement,True,0.17871808489686972,0.02539674941913151,0.026561613160110725,0.029137965278414488,True,0.1384264766990974,0.08828291778409288,True,0.0,0.0,True,2.0173289808281065e-08,True,0.17871808489686972,True
Walker2d-v5,high_frequency,router_s010_ua005_la010,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.0,0.25,0.0,0.05,0.1,0.7624848188973945,0.04340555085932822,16,329.25869855141866,330.46242612417745,1.2037275727588437,-1.6966982968869797,4.398790246425075,6.585173971028373,True,2.5e-05,0.006788489581176801,0.005780532039176091,-0.0010079575420007113,-0.00035966008603154607,nan,0.0,True,relative_noninferiority,True,14.386403441261843,0.02537540177786966,0.02115258463400569,-0.004222817143863971,-0.0030108858256369347,nan,0.002537540177786966,True,strict_relative_improvement,True,0.18653720323072154,0.025051480800238057,0.024224728199725806,0.02652270884276899,True,0.13729462913249704,0.08742212255559405,True,0.0,0.0,True,1.8329297350548655e-08,True,0.18653720323072154,True
Walker2d-v5,mixed,router_s010_ua005_la010,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.0,0.25,0.0,0.05,0.1,0.7624848188973945,0.04340555085932822,16,312.65787807909965,312.9496116438428,0.29173356474314005,-2.005008599646899,2.8955630059503563,6.253157561581993,True,2.5e-05,0.006880942305044702,0.00585173269416485,-0.0010292096108798518,-0.000337531561715566,nan,0.0,True,relative_noninferiority,True,13.50126246862264,0.025887106478906657,0.021580721365947055,-0.004306385112959602,-0.003028409697834114,nan,0.0025887106478906657,True,strict_relative_improvement,True,0.16985252882616447,0.025554500208407722,0.02679773502359933,0.029516307206932747,True,0.13888798493441354,0.08858124095126775,True,0.0,0.0,True,2.0184757544326467e-08,True,0.16985252882616447,True
Walker2d-v5,ood_chirp,router_s010_ua005_la010,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.0,0.25,0.0,0.05,0.1,0.7624848188973945,0.04340555085932822,16,319.42697432555366,321.37510698482185,1.9481326592682002,-4.281402565531892,7.732540057769137,6.388539486511073,True,2.5e-05,0.006897282722324949,0.005847090710241329,-0.0010501920120836205,-0.00037142422886797603,nan,0.0,True,relative_noninferiority,True,14.85696915471904,0.025917552852719725,0.021652804297435033,-0.004264748555284695,-0.0029873491263636485,nan,0.0025917552852719726,True,strict_relative_improvement,True,0.15263549122083234,0.025646986130915393,0.025172676488028435,0.0275993990149336,True,0.13899494694857847,0.08887780574533227,True,0.0,0.0,True,1.805345798784795e-08,True,0.15263549122083234,True
HalfCheetah-v5,standard,router_s010_ua020_la100,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.0,0.25,0.0,0.2,1.0,0.051644586593919364,0.006827845837787593,16,782.5117118755422,625.9413910680256,-156.57032080751665,-275.1244043855788,-45.050005715980994,15.650234237510846,False,2.5e-05,0.0009790498166953009,0.0006309607878078496,-0.00034808902888745124,-0.00019702310995883002,nan,0.0,True,relative_noninferiority,True,7.8809243983532005,0.004666258746150693,0.0014968471820276004,-0.003169411564123092,-0.001960071197447324,nan,0.0004666258746150693,True,strict_relative_improvement,True,3.2005197398541885,0.0017297826198573452,0.06212615227803844,0.07063813571700477,True,0.3247530112142731,0.19927320986732444,True,0.0,0.0,True,8.601416491701121e-09,True,-16.579571028154596,False
HalfCheetah-v5,low_frequency,router_s010_ua020_la100,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.0,0.25,0.0,0.2,1.0,0.051644586593919364,0.006827845837787593,16,687.0837666791779,462.1482733949279,-224.93549328425,-306.0976524933261,-145.8682546203006,13.741675333583558,False,2.5e-05,0.0011331302274767015,0.0006945253033556241,-0.00043860492412107734,-0.00027604575119564317,nan,0.0,True,relative_noninferiority,True,11.041830047825727,0.004792528373094297,0.0019981502870688875,-0.002794378086025409,-0.0015892037004887499,nan,0.0004792528373094297,True,strict_relative_improvement,True,2.316002695801841,0.002337776454323719,0.0644107466385679,0.07624494025043668,True,0.32341227014390883,0.19781617146809438,True,0.0,0.0,True,7.629596483548397e-09,True,-21.275133494476318,False
HalfCheetah-v5,high_frequency,router_s010_ua020_la100,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.0,0.25,0.0,0.2,1.0,0.051644586593919364,0.006827845837787593,16,626.9261301002105,512.5191599207793,-114.40697017943117,-185.53760743039973,-42.565801418068915,12.538522602004209,False,2.5e-05,0.0010890391195882924,0.0006497381062899369,-0.00043930101329835554,-0.00029424345865525036,nan,0.0,True,relative_noninferiority,True,11.769738346210014,0.005068139435422312,0.0019049760479263084,-0.0031631633874960037,-0.0019981298093068108,nan,0.0005068139435422313,True,strict_relative_improvement,True,2.9425312479397334,0.0022303323284296583,0.06520425568999058,0.07677077023335399,True,0.32037958534907424,0.19508987170786887,True,0.0,0.0,True,7.66958683195306e-09,True,-13.797405828398208,False
HalfCheetah-v5,mixed,router_s010_ua020_la100,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.0,0.25,0.0,0.2,1.0,0.051644586593919364,0.006827845837787593,16,546.7249178634497,381.1127431174817,-165.61217474596793,-214.71678281280487,-117.17471733902296,10.934498357268994,False,2.5e-05,0.0011468173908156052,0.0007126857836630062,-0.0004341316071525988,-0.00027497079616190884,nan,0.0,True,relative_noninferiority,True,10.998831846476353,0.005098414278828605,0.0021167857625650375,-0.002981628516263568,-0.0019061732077485898,nan,0.0005098414278828606,True,strict_relative_improvement,True,2.7387570007091413,0.0024814738329419295,0.06497103518113413,0.07793890232932088,True,0.31967560759107083,0.19381188278778547,True,0.0,0.0,True,7.630691194713378e-09,True,-18.636637712791483,False
HalfCheetah-v5,ood_chirp,router_s010_ua020_la100,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.0,0.25,0.0,0.2,1.0,0.051644586593919364,0.006827845837787593,16,671.7163381865037,477.5081246871847,-194.20821349931902,-276.0373571872362,-113.85570126955054,13.434326763730073,False,2.5e-05,0.0011119196354984861,0.0007035943057460692,-0.000408325329752417,-0.00025457177960460097,nan,0.0,True,relative_noninferiority,True,10.182871184184037,0.0046638529650024595,0.0019362704126365932,-0.002727582552365866,-0.0015732709415563029,nan,0.00046638529650024595,True,strict_relative_improvement,True,2.373328776361785,0.002260693353068661,0.06132232660065105,0.07054408594344103,True,0.3243389435265185,0.19874934314320036,True,0.0,0.0,True,7.630644258615863e-09,True,-19.547167122098028,False
Hopper-v5,standard,router_s010_ua020_la100,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.0,0.25,0.0,0.2,1.0,0.08080865137842051,0.0034882005061672144,16,301.13075481194096,246.19429141859504,-54.93646339334596,-79.97188991728854,-31.658404437436847,6.02261509623882,False,2.5e-05,0.03920953941455883,0.030489790449745664,-0.008719748964813175,-0.005225485533625678,nan,0.0,True,relative_noninferiority,True,209.0194213450271,0.06463376444133467,0.05215644199485252,-0.012477322446482145,-0.00797435111276546,nan,0.006463376444133468,True,strict_relative_improvement,True,0.2337748205898543,0.05794595517762439,0.104059275277083,0.11290733699451709,False,0.2575552079935184,0.1673269476885809,True,0.0,0.0,True,1.7319850726229493e-08,True,-12.278598854380007,False
Hopper-v5,low_frequency,router_s010_ua020_la100,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.0,0.25,0.0,0.2,1.0,0.08080865137842051,0.0034882005061672144,16,292.25094296205225,249.53958979253332,-42.71135316951896,-60.38743027951366,-25.90913096834194,5.845018859241045,False,2.5e-05,0.04095794835879366,0.032208727484830696,-0.008749220873962963,-0.0053563749917323695,nan,0.0,True,relative_noninferiority,True,214.25499966929476,0.06749048065735787,0.05520622693589061,-0.012284253721467261,-0.007982182496923878,nan,0.006749048065735787,True,strict_relative_improvement,True,0.1827123498273165,0.06136938830230705,0.11068434001419732,0.11936481066578233,False,0.26394388309248273,0.17400617359459095,True,0.0,0.0,True,1.7136851443306957e-08,True,-9.331434634131318,False
Hopper-v5,high_frequency,router_s010_ua020_la100,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.0,0.25,0.0,0.2,1.0,0.08080865137842051,0.0034882005061672144,16,303.8334560013643,245.48474071944605,-58.34871528191833,-87.31593108205978,-31.994425581335353,6.076669120027287,False,2.5e-05,0.03975318576091549,0.030678440008561916,-0.00907474575235357,-0.00552738535370306,nan,0.0,True,relative_noninferiority,True,221.0954141481224,0.06527892048452837,0.052464811977052356,-0.012814108507476007,-0.008219874677553305,nan,0.006527892048452837,True,strict_relative_improvement,True,0.2591928016795992,0.05829502781363683,0.10626658359828839,0.11515623179166112,False,0.2601125404077676,0.16866378370513435,True,0.0,0.0,True,1.6231883220686763e-08,True,-13.369044843051729,False
Hopper-v5,mixed,router_s010_ua020_la100,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.0,0.25,0.0,0.2,1.0,0.08080865137842051,0.0034882005061672144,16,288.3562279281911,248.92450748737502,-39.431720440816115,-55.608637275983384,-23.946817213498935,5.767124558563823,False,2.5e-05,0.040918038867280515,0.03231353167636253,-0.008604507190917985,-0.005342159300298222,nan,0.0,True,relative_noninferiority,True,213.68637201192888,0.06746502999556966,0.05525492986403813,-0.012210100131531534,-0.008004795061226522,nan,0.006746502999556966,True,strict_relative_improvement,True,0.1865102649109007,0.06141751525912676,0.11076210430341808,0.11919941021715809,False,0.2656796872704592,0.1748866437890744,True,0.0,0.0,True,1.5580473210518194e-08,True,-8.642350656950525,False
Hopper-v5,ood_chirp,router_s010_ua020_la100,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.0,0.25,0.0,0.2,1.0,0.08080865137842051,0.0034882005061672144,16,287.25009004031506,243.70181977729663,-43.548270263018445,-61.61122881064847,-26.51255635879459,5.7450018008063015,False,2.5e-05,0.0406840248174831,0.03201092952943396,-0.008673095288049139,-0.005320450889141661,nan,0.0,True,relative_noninferiority,True,212.81803556566643,0.06869592652078702,0.05549495545780985,-0.013200971062977164,-0.00829905465214867,nan,0.006869592652078702,True,strict_relative_improvement,True,0.20808540949475673,0.06170413554291586,0.10658049314007863,0.11483366453689264,False,0.2649316602173635,0.1751087460761901,True,0.0,0.0,True,1.553065981758482e-08,True,-9.724318450518403,False
Walker2d-v5,standard,router_s010_ua020_la100,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.0,0.25,0.0,0.2,1.0,0.2435677850613136,0.005374898600281252,16,327.58031878078543,329.22246825272055,1.6421494719351024,0.6884719925242369,2.6260887010190492,6.551606375615709,True,2.5e-05,0.006802176943950431,0.005951849605498177,-0.0008503273384522536,-0.0003819241553467133,nan,0.0,True,relative_noninferiority,True,15.276966213868532,0.025478690083727162,0.02146193904481583,-0.004016751038911329,-0.0028969172063435496,nan,0.0025478690083727165,True,strict_relative_improvement,True,0.13699613160009536,0.025426796290453565,0.023586780456127034,0.025557124428338386,True,0.138008631126325,0.08794308048730287,True,0.0,0.0,True,1.8036276891231076e-08,True,0.13699613160009536,True
Walker2d-v5,low_frequency,router_s010_ua020_la100,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.0,0.25,0.0,0.2,1.0,0.2435677850613136,0.005374898600281252,16,313.6586285461482,316.95682523751634,3.298196691368137,0.15566478200547373,6.796663591746103,6.273172570922964,True,2.5e-05,0.006909265798971264,0.0060595443733813025,-0.000849721425589961,-0.0003493117361461481,nan,0.0,True,relative_noninferiority,True,13.972469445845924,0.025762428108005733,0.02161047157450146,-0.00415195653350428,-0.0030344947191720223,nan,0.0025762428108005737,True,strict_relative_improvement,True,0.17787605518015817,0.02559477357570914,0.025982433046281887,0.0283703960464516,True,0.1385290605901161,0.08838108883178535,True,0.0,0.0,True,2.0173289808281065e-08,True,0.17787605518015817,True
Walker2d-v5,high_frequency,router_s010_ua020_la100,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.0,0.25,0.0,0.2,1.0,0.2435677850613136,0.005374898600281252,16,329.25869855141866,330.50880835275854,1.2501098013399314,-1.7043515771017588,4.464773511041042,6.585173971028373,True,2.5e-05,0.006788489581176801,0.005958918493197553,-0.0008295710879792489,-0.0003590045753684624,nan,0.0,True,relative_noninferiority,True,14.360183014738496,0.02537540177786966,0.02125665618192986,-0.004118745595939802,-0.003003134736661399,nan,0.002537540177786966,True,strict_relative_improvement,True,0.1834826352505229,0.02517806989435665,0.02367867808963294,0.025663804950316397,True,0.1373581570281993,0.08737176313004448,True,0.0,0.0,True,1.8329297350548655e-08,True,0.1834826352505229,True
Walker2d-v5,mixed,router_s010_ua020_la100,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.0,0.25,0.0,0.2,1.0,0.2435677850613136,0.005374898600281252,16,312.65787807909965,313.15724348611803,0.49936540701837373,-1.8347513875035946,3.105320135436153,6.253157561581993,True,2.5e-05,0.006880942305044702,0.006039676801579276,-0.0008412655034654261,-0.00033688692045003005,nan,0.0,True,relative_noninferiority,True,13.475476818001201,0.025887106478906657,0.021726890957050354,-0.0041602155218563005,-0.003040604281896528,nan,0.0025887106478906657,True,strict_relative_improvement,True,0.17456320750798254,0.02573729967922675,0.026323499699354814,0.028910019421174278,True,0.1389715910420941,0.08861973333446442,True,0.0,0.0,True,2.0184757544326467e-08,True,0.17456320750798254,True
Walker2d-v5,ood_chirp,router_s010_ua020_la100,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.1,delayed_linear,0.0,0.25,0.0,0.2,1.0,0.2435677850613136,0.005374898600281252,16,319.42697432555366,321.5666649881106,2.1396906625569123,-4.078501828252974,8.090572554447196,6.388539486511073,True,2.5e-05,0.006897282722324949,0.006036277694430628,-0.0008610050278943205,-0.0003706097067214955,nan,0.0,True,relative_noninferiority,True,14.824388268859819,0.025917552852719725,0.021794822244823386,-0.00412273060789634,-0.0029838687674836307,nan,0.0025917552852719726,True,strict_relative_improvement,True,0.15129263339015847,0.025823764482874656,0.02473945297885891,0.027071976665630212,True,0.13907364096061714,0.088722694015496,True,0.0,0.0,True,1.805345798784795e-08,True,0.15129263339015847,True
HalfCheetah-v5,standard,router_s015_ua005_la010,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_linear,0.0,0.25,0.0,0.05,0.1,0.08570440021504289,0.065214975646367,16,782.5117118755422,718.595547593611,-63.916164281931316,-191.839616941637,58.379414411317654,15.650234237510846,False,2.5e-05,0.0009790498166953009,0.000669866179569587,-0.0003091836371257138,-0.00013197963892848966,nan,0.0,True,relative_noninferiority,True,5.279185557139586,0.004666258746150693,0.0017798367738905048,-0.0028864219722601883,-0.0016554326471155678,nan,0.0004666258746150693,True,strict_relative_improvement,True,2.5476657793166173,0.0022658188714004793,0.053210002120532875,0.06048167589140473,True,0.3545247858720326,0.22528241512683264,True,0.0,0.0,True,1.0334047450745034e-08,True,-11.25793902060784,False
HalfCheetah-v5,low_frequency,router_s015_ua005_la010,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_linear,0.0,0.25,0.0,0.05,0.1,0.08570440021504289,0.065214975646367,16,687.0837666791779,485.6642838353459,-201.41948284383204,-296.5384255125265,-106.56414721611749,13.741675333583558,False,2.5e-05,0.0011331302274767015,0.0007385421348481006,-0.00039458809262860067,-0.0002051445028676708,nan,0.0,True,relative_noninferiority,True,8.205780114706831,0.004792528373094297,0.0025713376846311377,-0.0022211906884631594,-0.0008061952898900231,nan,0.0004792528373094297,True,strict_relative_improvement,True,0.6821920020673826,0.0033370209838637505,0.05216739945980137,0.05910646135998279,True,0.3435317543674156,0.21463661970406808,True,0.0,0.0,True,8.899977352656327e-09,True,-20.57949582667044,False
HalfCheetah-v5,high_frequency,router_s015_ua005_la010,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_linear,0.0,0.25,0.0,0.05,0.1,0.08570440021504289,0.065214975646367,16,626.9261301002105,516.9438332861065,-109.98229681410398,-192.29611379400748,-29.54550494835851,12.538522602004209,False,2.5e-05,0.0010890391195882924,0.0006713688350711042,-0.0004176702845171882,-0.00024943319053602426,nan,0.0,True,relative_noninferiority,True,9.97732762144097,0.005068139435422312,0.00247936933241261,-0.002588770103009702,-0.0012670920324343317,nan,0.0005068139435422313,True,strict_relative_improvement,True,1.5001128097983136,0.0032301057507255395,0.055566338582873985,0.061973865803491485,True,0.3410545218768445,0.21128712318633752,True,0.0,0.0,True,1.138647923117553e-08,True,-14.336425183240495,False
HalfCheetah-v5,mixed,router_s015_ua005_la010,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_linear,0.0,0.25,0.0,0.05,0.1,0.08570440021504289,0.065214975646367,16,546.7249178634497,415.7629066302937,-130.96201123315595,-203.21627881675147,-57.18179589943978,10.934498357268994,False,2.5e-05,0.0011468173908156052,0.000732486273856162,-0.000414331116959443,-0.00022966191175366224,nan,0.0,True,relative_noninferiority,True,9.18647647014649,0.005098414278828605,0.002597286389667839,-0.002501127889160766,-0.0012264097891225897,nan,0.0005098414278828606,True,strict_relative_improvement,True,1.405473000135182,0.003372802502887363,0.055516438749125804,0.061896016191835004,True,0.34028317163043637,0.21078893330752604,True,0.0,0.0,True,9.40890352395892e-09,True,-17.58487442011074,False
HalfCheetah-v5,ood_chirp,router_s015_ua005_la010,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_linear,0.0,0.25,0.0,0.05,0.1,0.08570440021504289,0.065214975646367,16,671.7163381865037,547.2372371507909,-124.47910103571286,-213.06939615618464,-37.37031085091491,13.434326763730073,False,2.5e-05,0.0011119196354984861,0.000737405302993254,-0.0003745143325052323,-0.00019064620314767345,nan,0.0,True,relative_noninferiority,True,7.625848125906938,0.0046638529650024595,0.002154834906653922,-0.002509018058348537,-0.0011120340485675701,nan,0.00046638529650024595,True,strict_relative_improvement,True,1.3843677253812905,0.002766467773029044,0.051270006484037435,0.05829157963999153,True,0.34780505493277625,0.21871358928826937,True,0.0,0.0,True,9.113762320583855e-09,True,-14.860072477277262,False
Hopper-v5,standard,router_s015_ua005_la010,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_linear,0.0,0.25,0.0,0.05,0.1,0.1770209905363219,0.0318707855331786,16,301.13075481194096,268.2010711067473,-32.92968370519368,-52.587910649275734,-14.632619301176168,6.02261509623882,False,2.5e-05,0.03920953941455883,0.03240827676438521,-0.006801262650173626,-0.0033490976595954404,nan,0.0,True,relative_noninferiority,True,133.9639063838176,0.06463376444133467,0.053143360796709296,-0.011490403644625379,-0.006912683917098644,nan,0.006463376444133468,True,strict_relative_improvement,True,0.06951590656196319,0.062023648703121485,0.11410184132984241,0.12477804762197392,False,0.2656046969651534,0.17339795648167589,True,0.0,0.0,True,1.6937427577055666e-08,True,-7.731740250529606,False
Hopper-v5,low_frequency,router_s015_ua005_la010,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_linear,0.0,0.25,0.0,0.05,0.1,0.1770209905363219,0.0318707855331786,16,292.25094296205225,270.59625490997723,-21.654688052074995,-36.210935081113966,-8.786963956970038,5.845018859241045,False,2.5e-05,0.04095794835879366,0.03466138626367214,-0.006296562095121523,-0.002826323278943499,nan,0.0,True,relative_noninferiority,True,113.05293115773995,0.06749048065735787,0.05618796064933795,-0.011302520008019928,-0.007103041952698381,nan,0.006749048065735787,True,strict_relative_improvement,True,0.052450935823050965,0.06560874598201424,0.11825134456960974,0.12889206815257748,False,0.2719827354317926,0.17948878285956651,True,0.0,0.0,True,1.56634522295989e-08,True,-5.1951784849871006,False
Hopper-v5,high_frequency,router_s015_ua005_la010,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_linear,0.0,0.25,0.0,0.05,0.1,0.1770209905363219,0.0318707855331786,16,303.8334560013643,268.0832749615663,-35.75018103979803,-58.91351695806377,-14.781769784909637,6.076669120027287,False,2.5e-05,0.03975318576091549,0.03271653357276837,-0.007036652188147114,-0.0035089821148637105,nan,0.0,True,relative_noninferiority,True,140.3592845945484,0.06527892048452837,0.05338805333621824,-0.011890867148310124,-0.007237904742540653,nan,0.006527892048452837,True,strict_relative_improvement,True,0.10876599809215518,0.0623051117579033,0.11414383310047684,0.12453472233962268,False,0.26795487733534573,0.17454036404035292,True,0.0,0.0,True,1.537467900890632e-08,True,-8.695034531977154,False
Hopper-v5,mixed,router_s015_ua005_la010,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_linear,0.0,0.25,0.0,0.05,0.1,0.1770209905363219,0.0318707855331786,16,288.3562279281911,270.3204327026684,-18.035795225522765,-33.33974086732853,-4.544075597046017,5.767124558563823,False,2.5e-05,0.040918038867280515,0.03470314052722555,-0.006214898340054967,-0.002833736222970546,nan,0.0,True,relative_noninferiority,True,113.34944891882184,0.06746502999556966,0.056187766510228436,-0.011277263485341225,-0.007000153580649735,nan,0.006746502999556966,True,strict_relative_improvement,True,0.037597342076246855,0.06561220524566434,0.11887489716483537,0.1294081474820502,False,0.2741773280542842,0.18091132255572626,True,0.0,0.0,True,1.7035049592311236e-08,True,-4.780998923947478,False
